SL,Age,gender,PS/SD,Crime_Location,Crime_date,Crime_time,Allegation,Temperature,Rain,GDP per capita (USD),GNI per capita (USD)
1287,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1288,48,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1289,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1290,53,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1291,58,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1292,57,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1293,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1294,58,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1295,57,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1296,58,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1297,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1298,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1299,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1300,58,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1301,58,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1302,52,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1303,53,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1304,70,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1305,38,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1306,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1307,42,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1308,42,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1309,43,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1310,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1311,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1312,52,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1313,42,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1314,65,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1315,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1316,60,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1317,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1318,43,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1319,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1320,38,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1321,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1322,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1323,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1324,40,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1325,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1326,40,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1327,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1328,38,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1329,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1330,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1331,60,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1332,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1333,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1334,42,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1335,48,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1336,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1337,52,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1338,40,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1339,53,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1340,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1341,52,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1342,32,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1343,28,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1344,40,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1345,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1346,58,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1347,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1348,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1349,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1350,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1351,75,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1352,29,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1353,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1354,40,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1355,38,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1356,42,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1357,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1358,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1359,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1360,42,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1361,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1362,38,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1363,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1364,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1365,40,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1366,32,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1367,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1368,40,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1369,50,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1370,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1371,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1372,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1373,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1374,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1375,55,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1376,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1377,43,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1378,60,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1379,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1380,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1381,27,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1382,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1383,51,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1384,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1385,45,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1386,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1387,40,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1388,30,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1389,48,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1390,38,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1391,58,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1392,25,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1393,35,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1394,49,male,matuail,matuail,8/19/2024,3:30:00 PM,attack ,29,1,"2,675","2,784"
1395,77,female,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1396,73,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1397,72,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1398,52,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1399,63,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1400,33,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1401,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1402,54,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1403,72,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1404,60,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1405,64,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1406,47,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1407,52,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1408,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1409,47,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1410,44,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1411,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1412,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1413,48,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1414,46,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1415,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1416,60,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1417,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1418,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1419,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1420,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1421,52,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1422,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1423,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1424,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1425,32,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1426,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1427,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1428,60,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1429,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1430,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1431,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1432,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1433,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1434,65,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1435,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1436,46,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1437,65,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1438,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1439,37,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1440,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1441,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1442,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1443,42,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1444,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1445,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1446,28,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1447,26,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1448,47,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1449,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1450,36,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1451,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1452,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1453,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1454,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1455,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1456,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1457,28,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1458,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1459,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1460,33,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1461,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1462,65,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1463,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1464,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1465,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1466,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1467,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1468,42,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1469,42,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1470,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1471,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1472,65,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1473,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1474,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1475,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1476,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1477,42,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1478,42,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1479,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1480,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1481,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1482,60,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1483,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1484,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1485,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1486,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1487,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1488,36,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1489,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1490,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1491,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1492,36,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1493,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1494,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1495,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1496,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1497,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1498,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1499,39,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1500,60,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1501,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1502,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1503,58,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1504,60,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1505,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1506,65,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1507,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1508,56,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1509,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1510,75,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1511,36,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1512,52,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1513,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1514,40,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1515,48,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1516,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1517,48,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1518,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1519,53,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1520,58,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1521,57,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1522,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1523,58,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1524,57,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1525,58,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1526,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1527,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1528,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1529,58,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1530,58,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1531,52,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1532,53,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1533,70,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1534,38,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1535,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1536,42,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1537,42,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1538,43,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1539,35,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1540,50,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1541,52,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1542,42,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1543,65,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1544,45,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1545,60,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
1546,55,male,matuail,matuail,8/19/2024,3:30:00 PM,Cocktail explosion ,29,1,"2,675","2,784"
